baseline_accession,baseline_gene_id,baseline_gene_name,alternative_accession,alternative_label,project13_alternative_eligible,relationship,orthogroups,alternative_gene_ids,alternative_gene_names,renamed_one_to_one,comparison_status,comparable,baseline_callable_fraction,alternative_callable_fraction,baseline_callable_cds_bases,alternative_callable_cds_bases,baseline_distinct_variant_count,alternative_distinct_variant_count,baseline_high_impact_variants,alternative_high_impact_variants,baseline_variant_density_per_1000_callable_cds,alternative_variant_density_per_1000_callable_cds,alternative_minus_baseline_density,alternative_to_baseline_density_ratio,density_direction
GCF_000005845.2,b3360,pabA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002402,EFER_RS16745,pabA,False,alternative_low_callability,False,1.0,0.12943262411347517,564,73,2,8,0,0,3.5460992907801416,109.58904109589041,,,not_comparable
GCF_000005845.2,b3361,fic,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003373,EFER_RS16750,EFER_RS16750,True,alternative_low_callability,False,1.0,0.0,603,0,11,0,0,0,18.24212271973466,,,,not_comparable
GCF_000005845.2,b3362,yhfG,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002403,EFER_RS16755,EFER_RS16755,True,alternative_low_callability,False,1.0,0.0,168,0,3,0,0,0,17.857142857142858,,,,not_comparable
GCF_000005845.2,b3363,ppiA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002404,EFER_RS16760,ppiA,False,alternative_low_callability,False,1.0,0.18150087260034903,573,104,2,0,0,0,3.4904013961605584,0.0,,,not_comparable
GCF_000005845.2,b3364,tsgA,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0003374,,,False,no_ortholog,False,1.0,,1182,,10,,0,,8.460236886632826,,,,not_comparable
GCF_000005845.2,b3365,nirB,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002405,EFER_RS16765,nirB,False,alternative_low_callability,False,1.0,0.0,2544,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3366,nirD,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002406,EFER_RS16770,nirD,False,alternative_low_callability,False,1.0,0.0,327,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3367,nirC,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003034,EFER_RS16775,nirC,False,alternative_low_callability,False,1.0,0.0,807,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3368,cysG,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002407,EFER_RS16780,cysG,False,alternative_low_callability,False,1.0,0.12809315866084425,1374,176,0,15,0,0,0.0,85.22727272727273,,,not_comparable
GCF_000005845.2,b3369,yhfL,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002408,EFER_RS16785,EFER_RS16785,True,alternative_low_callability,False,1.0,0.1130952380952381,168,19,0,4,0,0,0.0,210.52631578947367,,,not_comparable
GCF_000005845.2,b3370,frlA,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0002409,,,False,no_ortholog,False,1.0,,1338,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b3371,frlB,GCF_000026225.1,ATCC 35469,False,many_to_one,OG0000320,EFER_RS20130,glmS,False,many_to_one,False,1.0,,1023,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b4474,frlC,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0004949,,,False,no_ortholog,False,1.0,,831,,2,,0,,2.406738868832732,,,,not_comparable
GCF_000005845.2,b3374,frlD,GCF_000026225.1,ATCC 35469,False,many_to_one,OG0000044,EFER_RS17805,EFER_RS17805,False,many_to_one,False,1.0,,786,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b3375,frlR,GCF_000026225.1,ATCC 35469,False,many_to_many,OG0000082,EFER_RS11965;EFER_RS18305,EFER_RS11965;EFER_RS18305,False,many_to_many,False,1.0,,732,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b3376,yhfS,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002410,EFER_RS16790,EFER_RS16790,True,alternative_low_callability,False,1.0,0.47605893186003684,1086,517,0,11,0,0,0.0,21.27659574468085,,,not_comparable
GCF_000005845.2,b3377,yhfT,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002411,EFER_RS16795,EFER_RS16795,True,alternative_low_callability,False,1.0,0.13793103448275862,1305,180,2,25,0,0,1.5325670498084292,138.88888888888889,,,not_comparable
GCF_000005845.2,b3378,yhfU,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002412,EFER_RS16800,EFER_RS16800,True,alternative_low_callability,False,1.0,0.0,354,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3379,php,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0000321,EFER_RS16805,EFER_RS16805,True,alternative_low_callability,False,1.0,0.10011376564277588,879,88,0,9,0,0,0.0,102.27272727272727,,,not_comparable
GCF_000005845.2,b3380,yhfW,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002413,EFER_RS16810,EFER_RS16810,True,alternative_low_callability,False,1.0,0.12306438467807661,1227,151,1,18,0,1,0.8149959250203749,119.20529801324503,,,not_comparable
GCF_000005845.2,b3381,yhfX,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002414,EFER_RS16815,EFER_RS16815,True,alternative_low_callability,False,0.9853951890034365,0.2027491408934708,1147,236,19,32,0,0,16.564952048823017,135.59322033898306,,,not_comparable
GCF_000005845.2,b3382,yhfY,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002415,EFER_RS16820,EFER_RS16820,True,alternative_low_callability,False,1.0,0.0,363,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3383,yhfZ,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003035,EFER_RS16825,yhfZ,False,alternative_low_callability,False,1.0,0.2671081677704194,906,242,0,20,0,0,0.0,82.64462809917356,,,not_comparable
GCF_000005845.2,b3384,trpS,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002416,EFER_RS16830,trpS,False,alternative_low_callability,False,1.0,0.01791044776119403,1005,18,5,2,0,0,4.975124378109452,111.11111111111111,,,not_comparable
GCF_000005845.2,b3385,gph,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002417,EFER_RS16835,gph,False,alternative_low_callability,False,1.0,0.0,759,0,7,0,0,0,9.22266139657444,,,,not_comparable
GCF_000005845.2,b3386,rpe,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002418,EFER_RS16840,rpe,False,alternative_low_callability,False,1.0,0.029498525073746312,678,20,10,3,0,0,14.749262536873156,150.0,,,not_comparable
GCF_000005845.2,b3387,dam,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002419,EFER_RS16845,dam,False,alternative_low_callability,False,1.0,0.08243727598566308,837,69,2,2,0,0,2.3894862604540026,28.985507246376812,,,not_comparable
GCF_000005845.2,b3388,damX,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002420,EFER_RS16850,damX,False,alternative_low_callability,False,1.0,0.0234192037470726,1287,30,24,0,0,0,18.64801864801865,0.0,,,not_comparable
GCF_000005845.2,b3389,aroB,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002421,EFER_RS16855,aroB,False,alternative_low_callability,False,1.0,0.06060606060606061,1089,66,4,0,0,0,3.6730945821854912,0.0,,,not_comparable
GCF_000005845.2,b3390,aroK,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003036,EFER_RS16860,aroK,False,alternative_low_callability,False,1.0,0.31800766283524906,522,166,0,0,0,0,0.0,0.0,,,not_comparable
GCF_000005845.2,b3391,hofQ,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002422,EFER_RS16865,hofQ,False,alternative_low_callability,False,1.0,0.0,1239,0,2,0,0,0,1.6142050040355125,,,,not_comparable
GCF_000005845.2,b3392,hofP,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002423,EFER_RS16870,EFER_RS16870,True,alternative_low_callability,False,1.0,0.0,405,0,3,0,0,0,7.407407407407407,,,,not_comparable
GCF_000005845.2,b3393,hofO,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002424,EFER_RS16875,EFER_RS16875,True,alternative_low_callability,False,1.0,0.0,441,0,3,0,0,0,6.802721088435374,,,,not_comparable
GCF_000005845.2,b3394,hofN,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002425,EFER_RS16880,EFER_RS16880,True,alternative_low_callability,False,1.0,0.0,540,0,1,0,0,0,1.8518518518518519,,,,not_comparable
GCF_000005845.2,b3395,hofM,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002426,EFER_RS16885,EFER_RS16885,True,alternative_low_callability,False,1.0,0.0,780,0,12,0,0,0,15.384615384615385,,,,not_comparable
GCF_000005845.2,b3396,mrcA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002427,EFER_RS16890,mrcA,False,alternative_low_callability,False,1.0,0.05679592636114375,2553,145,27,3,0,0,10.575793184488838,20.689655172413794,,,not_comparable
GCF_000005845.2,b3397,nudE,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002428,EFER_RS16895,nudE,False,alternative_low_callability,False,1.0,0.17825311942959002,561,100,7,0,0,0,12.477718360071302,0.0,,,not_comparable
GCF_000005845.2,b3398,igaA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002429,EFER_RS16900,igaA,False,alternative_low_callability,False,1.0,0.02762172284644195,2136,59,6,0,0,0,2.808988764044944,0.0,,,not_comparable
GCF_000005845.2,b3399,yrfG,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002430,EFER_RS16905,yrfG,False,alternative_low_callability,False,1.0,0.0,669,0,3,0,0,0,4.484304932735426,,,,not_comparable
GCF_000005845.2,b3400,hslR,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002431,EFER_RS16910,hslR,False,alternative_low_callability,False,1.0,0.0,402,0,2,0,0,0,4.975124378109452,,,,not_comparable
GCF_000005845.2,b3401,hslO,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002432,EFER_RS16915,hslO,False,alternative_low_callability,False,1.0,0.03526734926052332,879,31,0,2,0,0,0.0,64.51612903225806,,,not_comparable
GCF_000005845.2,b3402,yhgE,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002433,EFER_RS16920,EFER_RS16920,True,alternative_low_callability,False,1.0,0.0,1725,0,1,0,0,0,0.5797101449275363,,,,not_comparable
GCF_000005845.2,b3403,pck,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002434,EFER_RS16925,pckA,True,alternative_low_callability,False,1.0,0.08317929759704251,1623,135,1,12,0,0,0.6161429451632778,88.88888888888889,,,not_comparable
GCF_000005845.2,b3404,envZ,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002435,EFER_RS16940,envZ,False,alternative_low_callability,False,1.0,0.0,1353,0,27,0,0,0,19.955654101995567,,,,not_comparable
GCF_000005845.2,b3405,ompR,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0000322,EFER_RS16945,ompR,False,alternative_low_callability,False,1.0,0.0,720,0,1,0,0,0,1.3888888888888888,,,,not_comparable
GCF_000005845.2,b4842,asompR,GCF_000026225.1,ATCC 35469,False,no_protein,,,,False,no_protein,False,,,0,,2,,0,,,,,,not_comparable
GCF_000005845.2,b3406,greB,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003037,EFER_RS16950,greB,False,alternative_low_callability,False,1.0,0.0,477,0,1,0,0,0,2.0964360587002098,,,,not_comparable
GCF_000005845.2,b3407,yhgF,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002436,EFER_RS16955,EFER_RS16955,True,alternative_low_callability,False,1.0,0.0,2322,0,41,0,0,0,17.657192075796726,,,,not_comparable
GCF_000005845.2,b3408,feoA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002437,EFER_RS16960,feoA,False,alternative_low_callability,False,1.0,0.0,228,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3409,feoB,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002438,EFER_RS16965,feoB,False,alternative_low_callability,False,1.0,0.0008613264427217916,2322,2,9,1,0,0,3.875968992248062,500.0,,,not_comparable
GCF_000005845.2,b3410,feoC,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002439,EFER_RS16970,feoC,False,alternative_low_callability,False,1.0,0.10126582278481013,237,24,7,3,0,0,29.535864978902953,125.0,,,not_comparable
GCF_000005845.2,b3411,rpnA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0000376,EFER_RS16975,rpnA,False,alternative_low_callability,False,1.0,0.01901565995525727,879,17,12,2,0,0,13.651877133105803,117.6470588235294,,,not_comparable
GCF_000005845.2,b3412,bioH,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002440,EFER_RS16980,bioH,False,alternative_low_callability,False,1.0,0.0,771,0,2,0,0,0,2.594033722438392,,,,not_comparable
GCF_000005845.2,b3413,yhgH,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003375,EFER_RS16985,gntX,True,alternative_low_callability,False,1.0,0.0,684,0,6,0,0,0,8.771929824561404,,,,not_comparable
GCF_000005845.2,b3414,nfuA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002441,EFER_RS16990,nfuA,False,alternative_low_callability,False,1.0,0.027777777777777776,576,16,10,0,0,0,17.36111111111111,0.0,,,not_comparable
GCF_000005845.2,b3415,gntT,GCF_000026225.1,ATCC 35469,False,many_to_one,OG0000173,EFER_RS16995,gntT,False,many_to_one,False,1.0,,1317,,2,,0,,1.5186028853454823,,,,not_comparable
GCF_000005845.2,b3416,malQ,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002442,EFER_RS17000,malQ,False,alternative_low_callability,False,1.0,0.19952038369304556,2085,416,33,41,0,0,15.827338129496402,98.5576923076923,,,not_comparable
GCF_000005845.2,b3417,malP,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003038,EFER_RS17005,malP,False,alternative_low_callability,False,1.0,0.052213868003341685,2394,125,15,8,0,0,6.265664160401003,64.0,,,not_comparable
GCF_000005845.2,b3418,malT,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002443,EFER_RS17010,malT,False,alternative_low_callability,False,1.0,0.06504065040650407,2706,176,14,6,0,0,5.173688100517369,34.09090909090909,,,not_comparable
GCF_000005845.2,b4475,rtcA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003039,EFER_RS17015,rtcA,False,alternative_low_callability,False,1.0,0.3028515240904621,1017,308,22,30,0,0,21.632251720747295,97.40259740259741,,,not_comparable
GCF_000005845.2,b3421,rtcB,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002444,EFER_RS17020,rtcB,False,alternative_low_callability,False,1.0,0.0,1227,0,14,0,0,0,11.409942950285249,,,,not_comparable
GCF_000005845.2,b3422,rtcR,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003376,EFER_RS17025,rtcR,False,alternative_low_callability,False,1.0,0.1951219512195122,1599,312,40,18,0,0,25.015634771732334,57.69230769230769,,,not_comparable
GCF_000005845.2,b3423,glpR,GCF_000026225.1,ATCC 35469,False,no_protein,,,,False,no_protein,False,,,0,,20,,0,,,,,,not_comparable
GCF_000005845.2,b3424,glpG,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003458,EFER_RS17035,glpG,False,alternative_low_callability,False,1.0,0.0,831,0,12,0,0,0,14.440433212996389,,,,not_comparable
GCF_000005845.2,b3425,glpE,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002445,EFER_RS17040,glpE,False,alternative_low_callability,False,1.0,0.0,327,0,6,0,0,0,18.34862385321101,,,,not_comparable
GCF_000005845.2,b3426,glpD,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0005923,,,False,no_ortholog,False,1.0,,1506,,16,,0,,10.624169986719787,,,,not_comparable
GCF_000005845.2,b3427,yzgL,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002994,EFER_RS17060,EFER_RS17060,True,alternative_low_callability,False,0.9787234042553191,0.0,276,0,5,0,0,0,18.115942028985508,,,,not_comparable
GCF_000005845.2,b3428,glgP,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002446,EFER_RS17100,glgP,False,alternative_low_callability,False,1.0,0.0625,2448,153,12,5,0,0,4.901960784313726,32.6797385620915,,,not_comparable
GCF_000005845.2,b3429,glgA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002447,EFER_RS17105,glgA,False,alternative_low_callability,False,1.0,0.08368200836820083,1434,120,5,0,0,0,3.486750348675035,0.0,,,not_comparable
GCF_000005845.2,b3430,glgC,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002448,EFER_RS24515,glgC,False,alternative_low_callability,False,1.0,0.06867283950617284,1296,89,5,0,0,0,3.8580246913580245,0.0,,,not_comparable
GCF_000005845.2,b3431,glgX,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002449,EFER_RS24520,glgX,False,alternative_low_callability,False,1.0,0.0,1974,0,17,0,0,0,8.611955420466058,,,,not_comparable
GCF_000005845.2,b3432,glgB,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002450,EFER_RS17120,glgB,False,alternative_low_callability,False,1.0,0.07544581618655692,2187,165,3,0,0,0,1.3717421124828533,0.0,,,not_comparable
GCF_000005845.2,b4788,yhgO,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0005629,,,False,no_ortholog,False,1.0,,42,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b4789,yhgP,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0005433,,,False,no_ortholog,False,1.0,,30,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b3433,asd,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002451,EFER_RS17125,asd,False,alternative_low_callability,False,1.0,0.17253839205058719,1104,191,5,0,0,0,4.528985507246377,0.0,,,not_comparable
GCF_000005845.2,b3434,yhgN,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002452,EFER_RS17130,yhgN,False,alternative_low_callability,False,1.0,0.0,594,0,9,0,0,0,15.151515151515152,,,,not_comparable
GCF_000005845.2,b4476,gntU,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003040,EFER_RS17135,gntU,False,alternative_low_callability,False,1.0,0.037285607755406416,1341,50,33,4,0,0,24.60850111856823,80.0,,,not_comparable
GCF_000005845.2,b3437,gntK,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002453,EFER_RS17140,gntK,False,alternative_low_callability,False,1.0,0.0,528,0,3,0,0,0,5.681818181818182,,,,not_comparable
GCF_000005845.2,b3438,gntR,GCF_000026225.1,ATCC 35469,False,one_to_many,OG0000355,EFER_RS10945;EFER_RS17145,EFER_RS10945;gntR,False,one_to_many,False,1.0,,996,,31,,0,,31.12449799196787,,,,not_comparable
GCF_000005845.2,b3439,yhhW,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002454,EFER_RS17150,yhhW,False,alternative_low_callability,False,1.0,0.03735632183908046,696,26,7,3,0,0,10.057471264367816,115.38461538461539,,,not_comparable
GCF_000005845.2,b3440,yhhX,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002455,EFER_RS17155,EFER_RS17155,True,alternative_low_callability,False,1.0,0.0,1038,0,6,0,0,0,5.780346820809249,,,,not_comparable
GCF_000005845.2,b4451,ryhB,GCF_000026225.1,ATCC 35469,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b3441,yhhY,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002456,EFER_RS17160,yhhY,False,alternative_low_callability,False,1.0,0.16768916155419222,489,82,0,0,0,0,0.0,0.0,,,not_comparable
GCF_000005845.2,b3442,yhhZ,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0000020,EFER_RS09850,EFER_RS09850,True,alternative_low_callability,False,1.0,0.0,1179,0,4,0,0,0,3.392705682782019,,,,not_comparable
GCF_000005845.2,b3443,yrhA,GCF_000026225.1,ATCC 35469,False,no_protein,,,,False,no_protein,False,1.0,,495,,1,,0,,2.0202020202020203,,,,not_comparable
GCF_000005845.2,b3444,insA6,GCF_000026225.1,ATCC 35469,False,many_to_one,OG0000001,EFER_RS00045,EFER_RS00045,False,many_to_one,False,0.0,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b3445,insB6,GCF_000026225.1,ATCC 35469,False,many_to_one,OG0000001,EFER_RS00045,EFER_RS00045,False,many_to_one,False,0.0,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b4612,yrhD,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0005043,,,False,no_ortholog,False,1.0,,156,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b3446,yrhB,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003377,EFER_RS17165,EFER_RS17165,True,alternative_low_callability,False,1.0,0.03508771929824561,285,10,1,0,0,0,3.508771929824561,0.0,,,not_comparable
GCF_000005845.2,b3447,ggt,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002457,EFER_RS17170,ggt,False,alternative_low_callability,False,1.0,0.2434135166093929,1743,425,20,34,0,0,11.474469305794607,80.0,,,not_comparable
GCF_000005845.2,b3448,yhhA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002458,EFER_RS17175,EFER_RS17175,True,alternative_low_callability,False,1.0,0.14285714285714285,441,63,0,11,0,0,0.0,174.6031746031746,,,not_comparable
GCF_000005845.2,b3449,ugpQ,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002459,EFER_RS17180,ugpQ,False,alternative_low_callability,False,1.0,0.0,744,0,19,0,0,0,25.537634408602152,,,,not_comparable
GCF_000005845.2,b3450,ugpC,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002460,EFER_RS17185,ugpC,False,alternative_low_callability,False,1.0,0.0,1071,0,1,0,0,0,0.9337068160597572,,,,not_comparable
GCF_000005845.2,b3451,ugpE,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002461,EFER_RS17190,ugpE,False,alternative_low_callability,False,1.0,0.0,846,0,1,0,0,0,1.1820330969267139,,,,not_comparable
GCF_000005845.2,b3452,ugpA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002462,EFER_RS17195,ugpA,False,alternative_low_callability,False,1.0,0.0,888,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3453,ugpB,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002463,EFER_RS17200,ugpB,False,alternative_low_callability,False,1.0,0.0,1317,0,10,0,0,0,7.593014426727411,,,,not_comparable
GCF_000005845.2,b3454,livF,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002464,EFER_RS17210,livF,False,alternative_low_callability,False,1.0,0.17507002801120447,714,125,25,9,0,0,35.0140056022409,72.0,,,not_comparable
GCF_000005845.2,b3455,livG,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002465,EFER_RS17215,livG,False,alternative_low_callability,False,1.0,0.0,768,0,16,0,0,0,20.833333333333332,,,,not_comparable
GCF_000005845.2,b3456,livM,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002466,EFER_RS17220,livM,False,alternative_low_callability,False,1.0,0.39593114241001565,1278,506,37,30,0,0,28.95148669796557,59.28853754940712,,,not_comparable
GCF_000005845.2,b3457,livH,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002467,EFER_RS17225,livH,False,alternative_low_callability,False,1.0,0.0668824163969795,927,62,30,8,0,0,32.362459546925564,129.03225806451613,,,not_comparable
GCF_000005845.2,b3458,livK,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0000504,EFER_RS17230,livK,False,alternative_low_callability,False,1.0,0.0,1110,0,20,0,0,0,18.01801801801802,,,,not_comparable
GCF_000005845.2,b3459,panZ,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002468,EFER_RS17235,panM,True,alternative_low_callability,False,1.0,0.0,384,0,10,0,0,0,26.041666666666668,,,,not_comparable
GCF_000005845.2,b3460,livJ,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0000503,EFER_RS17245,livJ,False,alternative_low_callability,False,1.0,0.0,1104,0,11,0,0,0,9.96376811594203,,,,not_comparable
GCF_000005845.2,b3461,rpoH,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002469,EFER_RS17250,rpoH,False,alternative_low_callability,False,1.0,0.0,855,0,11,0,0,0,12.865497076023392,,,,not_comparable
GCF_000005845.2,b3462,ftsX,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002470,EFER_RS17255,ftsX,False,alternative_low_callability,False,1.0,0.0,1059,0,28,0,0,0,26.44003777148253,,,,not_comparable
GCF_000005845.2,b3463,ftsE,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002471,EFER_RS17260,ftsE,False,alternative_low_callability,False,1.0,0.0,669,0,9,0,0,0,13.452914798206278,,,,not_comparable
GCF_000005845.2,b3464,ftsY,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002472,EFER_RS17265,ftsY,False,alternative_low_callability,False,1.0,0.023391812865497075,1494,36,38,4,0,0,25.435073627844712,111.11111111111111,,,not_comparable
GCF_000005845.2,b3465,rsmD,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002473,EFER_RS17270,rsmD,False,alternative_low_callability,False,1.0,0.0,597,0,8,0,0,0,13.40033500837521,,,,not_comparable
GCF_000005845.2,b3466,yhhL,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002474,EFER_RS17275,EFER_RS17275,True,alternative_low_callability,False,1.0,0.0,270,0,5,0,0,0,18.51851851851852,,,,not_comparable
GCF_000005845.2,b3467,yhhM,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003378,EFER_RS17280,EFER_RS17280,True,alternative_low_callability,False,1.0,0.0,360,0,8,0,0,0,22.22222222222222,,,,not_comparable
GCF_000005845.2,b3468,yhhN,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002475,EFER_RS17285,EFER_RS17285,True,alternative_low_callability,False,1.0,0.0,627,0,4,0,0,0,6.379585326953748,,,,not_comparable
GCF_000005845.2,b3469,zntA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002476,EFER_RS17290,zntA,False,alternative_low_callability,False,1.0,0.13578564940962762,2199,299,67,35,0,0,30.468394724874944,117.05685618729098,,,not_comparable
GCF_000005845.2,b3470,tusA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002477,EFER_RS17300,tusA,False,alternative_low_callability,False,1.0,0.3821138211382114,246,94,10,9,0,0,40.65040650406504,95.74468085106383,,,not_comparable
GCF_000005845.2,b3471,yhhQ,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002478,EFER_RS17305,EFER_RS17305,True,alternative_low_callability,False,1.0,0.1966966966966967,666,131,11,2,0,0,16.516516516516518,15.267175572519085,,,not_comparable
GCF_000005845.2,b3472,dcrB,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002479,EFER_RS17310,EFER_RS17310,True,alternative_low_callability,False,1.0,0.044802867383512544,558,25,0,0,0,0,0.0,0.0,,,not_comparable
GCF_000005845.2,b3473,yhhS,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002480,EFER_RS17315,EFER_RS17315,True,alternative_low_callability,False,1.0,0.0,1218,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3474,yhhT,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002481,EFER_RS17320,EFER_RS17320,True,alternative_low_callability,False,1.0,0.017142857142857144,1050,18,0,0,0,0,0.0,0.0,,,not_comparable
GCF_000005845.2,b3475,acpT,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002482,EFER_RS17415,acpT,False,alternative_low_callability,False,1.0,0.0,588,0,1,0,0,0,1.7006802721088434,,,,not_comparable
